站点代码，数据时间，气象，气压，相对湿度，风向，风俗，降雨量，能见度
52674,20210710123017,26.7,1008.2,71,174,13.0,0.3,10124.7
52679,20210710123017,11.8,1006.2,86,330,1.5,1.4,10154.5
52681,20210710123017,18.1,1021.4,48,41,2.7,0.7,10307.3
52787,20210710123017,8.4,1011.4,1,68,6.5,1.4,10192.1
52797,20210710123017,17.8,1003.3,89,302,9.5,0.2,10087.0
52884,20210710123017,31.3,1022.9,7,51,0.5,0.3,10216.1
52895,20210710123017,27.6,1014.5,51,358,11.7,1.4,10126.7
52983,20210710123017,8.5,1008.5,14,150,13.3,1.3,10295.7
52984,20210710123017,7.0,1012.3,14,130,13.4,1.3,10491.7
52986,20210710123017,12.8,1025.5,13,88,2.8,1.4,10476.6
52996,20210710123017,19.3,1017.7,14,217,2.8,1.2,10475.3
53821,20210710123017,33.0,1012.2,40,334,9.9,0.9,10101.5
53915,20210710123017,9.0,1011.8,96,77,1.6,0.8,10471.3
53923,20210710123017,27.1,1023.0,92,334,2.9,0.4,10071.0
56074,20210710123017,12.4,1009.8,75,225,9.0,1.1,10186.5
56080,20210710123017,3.8,1024.7,32,8,7.1,0.2,10448.9
56093,20210710123017,14.8,1010.7,20,328,9.6,1.0,10092.5
56096,20210710123017,2.5,1022.7,26,186,4.1,1.2,10237.2
57014,20210710123017,1.7,1003.2,96,112,14.9,0.1,10388.7
57996,20210710123017,25.8,1023.7,82,341,6.8,0.0,10465.5
59072,20210710123017,0.9,1001.8,46,175,6.2,0.0,10148.8
59082,20210710123017,32.6,1017.1,73,52,5.6,0.9,10195.5
59087,20210710123017,27.4,1019.8,92,181,4.0,0.7,10356.7
59088,20210710123017,26.8,1012.0,33,344,7.5,0.5,10104.0
59096,20210710123017,23.2,1002.1,29,88,11.7,0.9,10433.4
59097,20210710123017,18.2,1012.1,31,29,1.8,1.0,10382.3
59107,20210710123017,21.3,1018.0,57,73,12.0,0.7,10493.8
59116,20210710123017,16.4,1001.4,2,154,5.1,0.5,10242.4
59117,20210710123017,26.4,1013.8,37,262,8.1,0.4,10358.8
59271,20210710123017,30.6,1001.3,18,100,3.1,0.3,10133.0
59278,20210710123017,15.5,1009.4,88,198,10.6,1.1,10470.9
59280,20210710123017,16.4,1022.6,51,220,3.3,0.3,10154.5
59287,20210710123017,25.2,1008.8,38,172,3.8,0.9,10368.4
59289,20210710123017,25.7,1020.6,50,40,8.3,1.5,10226.7
59293,20210710123017,27.4,1005.0,74,358,1.8,0.0,10487.1
59294,20210710123017,15.7,1007.5,52,222,9.8,1.0,10121.5
59298,20210710123017,3.5,1007.7,42,87,4.4,0.2,10017.5
59303,20210710123017,27.4,1014.0,67,82,4.6,0.8,10027.9
59304,20210710123017,22.9,1013.5,27,288,9.9,1.1,10248.0
59306,20210710123017,17.0,1025.2,67,316,1.7,0.5,10271.5
59310,20210710123017,29.8,1004.7,47,268,2.9,0.7,10305.8
59316,20210710123017,13.7,1009.0,96,267,2.2,1.3,10282.8
59317,20210710123017,7.8,1019.7,36,53,1.4,1.3,10219.8
59324,20210710123017,8.8,1005.7,72,96,12.3,0.5,10274.9
59456,20210710123017,25.8,1017.1,36,98,3.2,1.3,10484.0
59462,20210710123017,22.4,1014.9,75,298,14.1,0.9,10372.9
59478,20210710123017,21.2,1015.0,60,245,11.4,0.3,10348.4
59485,20210710123017,27.8,1024.0,93,294,2.3,1.1,10320.2
59488,20210710123017,0.6,1001.7,68,211,1.6,0.2,10305.5
59493,20210710123017,19.3,1003.2,60,94,0.9,0.5,10101.4
59501,20210710123017,0.6,1022.2,55,65,4.3,1.0,10007.7
59658,20210710123017,32.8,1007.7,93,217,2.3,0.0,10371.4
59663,20210710123017,8.3,1025.2,67,357,10.7,0.1,10182.5
59664,20210710123017,30.9,1024.4,90,223,7.4,0.1,10097.2
59673,20210710123017,14.7,1019.8,47,45,14.3,0.4,10226.5
59754,20210710123017,0.0,1017.4,5,155,13.1,1.2,10175.6
57947,20210710123017,20.4,1006.1,21,96,8.9,0.3,10084.6
57957,20210710123017,9.2,1002.0,95,183,1.2,0.3,10239.9
57958,20210710123017,6.3,1005.2,41,325,2.1,0.2,10225.4
59021,20210710123017,8.9,1018.2,13,42,0.9,1.2,10079.5
59023,20210710123017,27.6,1005.7,86,1,5.6,0.6,10261.1
59027,20210710123017,12.1,1007.3,64,85,12.1,0.5,10040.1
59037,20210710123017,33.2,1002.4,19,114,2.7,1.4,10403.4
59046,20210710123017,29.1,1016.0,63,272,13.9,0.3,10126.6
59058,20210710123017,29.5,1015.9,16,92,1.6,0.0,10247.3
59065,20210710123017,4.9,1023.0,4,141,5.5,1.4,10327.4
59209,20210710123017,11.7,1005.1,87,123,6.8,0.9,10360.7
59211,20210710123017,35.0,1015.1,42,225,11.6,0.8,10108.2
59218,20210710123017,30.0,1013.9,76,35,8.0,0.2,10420.1
59228,20210710123017,4.1,1000.2,42,153,0.5,1.3,10241.9
59242,20210710123017,21.0,1015.5,62,109,9.1,0.8,10294.7
59254,20210710123017,29.8,1016.1,43,268,12.4,1.1,10321.4
59265,20210710123017,9.3,1013.1,63,247,2.2,0.9,10419.1
59417,20210710123017,11.9,1012.3,3,124,2.5,1.5,10069.4
59431,20210710123017,23.1,1022.0,73,143,5.8,1.4,10124.2
59446,20210710123017,1.5,1008.6,38,322,4.5,1.1,10404.9
59453,20210710123017,32.6,1018.2,24,184,0.6,0.9,10486.5
59626,20210710123017,4.1,1021.0,67,25,5.3,1.2,10069.5
59631,20210710123017,25.9,1010.7,20,273,5.8,0.7,10390.5
59632,20210710123017,0.3,1006.9,41,279,6.7,0.1,10420.4
59644,20210710123017,12.1,1009.2,4,34,12.5,1.0,10401.6
59647,20210710123017,23.9,1005.1,62,53,8.7,1.1,10007.3
56691,20210710123017,10.8,1013.5,41,284,1.5,1.5,10480.8
56693,20210710123017,1.0,1007.1,46,211,8.4,0.2,10247.7
56792,20210710123017,14.6,1009.9,96,346,12.2,1.0,10231.9
56793,20210710123017,29.6,1002.0,3,40,13.9,0.0,10221.7
57606,20210710123017,4.4,1020.3,45,222,14.3,0.1,10225.2
57614,20210710123017,28.7,1019.2,85,313,10.3,0.5,10063.9
57625,20210710123017,23.9,1021.5,39,212,8.1,0.9,10100.8
57647,20210710123017,3.9,1021.1,64,254,10.9,0.1,10261.7
57707,20210710123017,0.9,1017.7,80,98,2.7,0.0,10082.7
57710,20210710123017,34.4,1001.7,99,350,6.1,1.0,10451.9
57712,20210710123017,30.9,1022.4,92,285,2.9,0.1,10039.2
57718,20210710123017,26.4,1012.2,8,357,14.9,0.2,10495.3
57722,20210710123017,10.3,1010.0,10,130,6.9,1.3,10493.6
57729,20210710123017,3.1,1018.9,93,258,3.2,0.6,10047.7
57731,20210710123017,29.7,1016.1,16,280,8.7,0.2,10210.8
57741,20210710123017,31.8,1017.9,67,203,0.7,1.4,10478.4
57803,20210710123017,10.9,1006.4,77,158,13.6,1.3,10095.5
57805,20210710123017,23.4,1020.2,21,76,4.7,0.0,10130.8
57806,20210710123017,12.7,1016.7,80,45,8.0,0.7,10322.1
57816,20210710123017,29.1,1008.9,56,49,9.7,0.1,10282.6
57825,20210710123017,13.1,1001.5,26,5,9.8,0.9,10186.7
57827,20210710123017,11.8,1015.0,17,334,11.9,0.0,10388.3
57832,20210710123017,13.0,1006.5,83,238,0.8,0.1,10421.9
57839,20210710123017,20.3,1000.8,61,89,1.6,0.3,10177.7
57840,20210710123017,33.0,1008.5,24,81,9.0,1.2,10098.9
57902,20210710123017,13.1,1013.3,23,25,14.1,0.6,10384.3
57906,20210710123017,18.9,1015.0,75,149,2.7,1.2,10004.0
57907,20210710123017,8.4,1020.6,3,159,13.0,0.6,10174.6
57910,20210710123017,12.8,1010.6,92,303,12.5,1.0,10481.3
57912,20210710123017,25.7,1011.8,72,216,1.9,0.1,10410.5
57916,20210710123017,23.9,1016.7,53,195,5.8,1.1,10323.1
57922,20210710123017,2.3,1003.9,36,277,5.9,0.1,10039.1
57926,20210710123017,16.4,1023.1,98,148,8.7,0.0,10447.6
57932,20210710123017,18.5,1015.4,90,180,2.2,1.2,10198.3
59758,20210710123017,31.4,1003.0,70,193,3.7,0.5,10267.5
59838,20210710123017,13.7,1014.4,37,233,4.2,0.7,10440.4
59845,20210710123017,23.7,1018.4,67,185,11.4,1.5,10374.9
59849,20210710123017,3.1,1023.9,91,98,6.1,0.7,10036.8
59855,20210710123017,13.7,1021.1,87,116,4.5,1.5,10461.6
59948,20210710123017,9.8,1005.2,63,298,13.3,0.7,10238.9
59954,20210710123017,1.4,1011.0,26,170,8.1,0.4,10147.8
59981,20210710123017,21.4,1021.1,63,72,1.7,1.2,10046.1
53399,20210710123017,16.8,1011.5,21,214,12.2,0.2,10033.0
53593,20210710123017,27.1,1000.1,73,295,9.4,1.1,10422.0
53698,20210710123017,31.7,1024.2,50,176,0.8,1.4,10008.2
53798,20210710123017,17.9,1017.8,15,238,13.2,0.8,10481.7
54308,20210710123017,21.2,1018.0,14,317,6.5,0.2,10443.7
54311,20210710123017,24.6,1022.8,35,310,10.8,0.6,10077.3
54401,20210710123017,9.1,1003.3,51,271,3.1,1.1,10020.4
54405,20210710123017,34.9,1025.0,26,211,10.0,0.8,10343.5
54423,20210710123017,3.7,1022.4,14,51,10.3,0.2,10175.8
54429,20210710123017,28.5,1019.6,53,250,5.7,0.2,10236.1
54436,20210710123017,25.2,1023.3,90,179,4.0,0.4,10015.3
54449,20210710123017,34.2,1009.5,90,322,12.3,0.2,10283.7
54518,20210710123017,8.3,1025.0,16,336,7.7,0.8,10388.3
54534,20210710123017,14.7,1005.9,50,340,12.1,0.1,10301.5
54535,20210710123017,2.3,1022.8,84,95,3.5,1.3,10490.4
54539,20210710123017,16.3,1004.9,17,109,6.0,0.5,10060.2
54602,20210710123017,21.7,1012.0,58,48,8.0,1.2,10226.0
54606,20210710123017,14.5,1002.1,5,29,1.4,0.1,10387.8
54618,20210710123017,6.4,1024.3,54,88,9.9,0.8,10394.6
54624,20210710123017,9.9,1024.5,83,163,8.0,0.6,10165.0
54705,20210710123017,17.2,1017.2,77,9,8.0,1.3,10315.1
53898,20210710123017,5.8,1025.0,6,348,11.3,0.6,10199.2
53986,20210710123017,22.0,1005.5,52,14,12.6,1.2,10092.2
57051,20210710123017,13.2,1005.3,51,141,11.2,0.8,10143.0
57067,20210710123017,33.2,1015.8,91,288,14.0,1.0,10441.4
57071,20210710123017,10.9,1015.2,59,141,1.0,0.3,10018.1
57077,20210710123017,26.5,1013.7,11,24,4.3,0.6,10080.0
57083,20210710123017,25.0,1022.6,54,237,6.9,1.1,10405.6
57084,20210710123017,1.7,1001.9,36,59,2.1,0.5,10295.5
57089,20210710123017,19.5,1020.8,89,322,4.6,1.4,10352.3
57091,20210710123017,29.7,1011.3,17,283,3.7,0.3,10327.1
57156,20210710123017,10.2,1024.9,58,271,1.7,1.4,10218.6
57178,20210710123017,23.1,1020.1,60,21,0.6,1.0,10052.4
57181,20210710123017,14.8,1003.2,72,10,1.6,0.7,10362.4
57193,20210710123017,15.6,1003.7,41,282,11.8,1.2,10269.6
57285,20210710123017,34.8,1015.9,97,189,3.0,0.1,10168.6
57290,20210710123017,14.7,1011.2,94,7,3.7,0.0,10083.2
57297,20210710123017,27.3,1013.9,61,356,12.5,0.7,10253.9
58005,20210710123017,16.6,1011.0,43,187,14.9,0.6,10190.7
58111,20210710123017,26.5,1006.7,91,227,12.6,1.0,10054.3
58208,20210710123017,5.5,1013.9,62,47,6.3,0.7,10435.9
50136,20210710123017,3.5,1005.5,55,99,6.4,0.6,10361.7
50246,20210710123017,20.7,1002.9,94,344,14.1,1.5,10109.8
50247,20210710123017,2.0,1019.8,25,31,6.1,0.2,10270.9
50349,20210710123017,8.2,1004.4,8,126,14.6,0.8,10292.8
50353,20210710123017,2.3,1014.3,52,40,4.3,1.3,10296.9
50442,20210710123017,0.9,1024.3,87,71,7.0,1.5,10408.1
50468,20210710123017,2.5,1012.7,80,313,9.1,1.1,10421.8
50557,20210710123017,26.0,1017.4,56,241,2.2,1.4,10258.9
50564,20210710123017,0.0,1002.3,46,78,11.6,0.1,10071.3
50656,20210710123017,20.7,1006.2,3,71,2.6,0.4,10388.6
50658,20210710123017,22.6,1019.6,10,270,4.3,0.8,10493.1
50674,20210710123017,16.2,1003.6,33,150,6.2,1.2,10273.4
50739,20210710123017,6.9,1017.0,72,223,13.7,0.5,10163.1
50742,20210710123017,12.6,1007.0,24,277,2.0,0.5,10280.2
50745,20210710123017,29.9,1015.4,63,337,4.0,0.8,10111.2
50756,20210710123017,9.9,1014.4,75,313,10.4,0.7,10465.7
50758,20210710123017,7.7,1016.3,95,235,4.9,1.4,10219.0
50774,20210710123017,34.7,1009.9,44,95,0.5,1.0,10354.6
50778,20210710123017,8.8,1019.2,54,116,1.0,0.3,10183.9
50788,20210710123017,19.5,1012.3,85,177,0.0,0.2,10101.5
50844,20210710123017,3.2,1004.1,74,135,1.6,1.5,10193.0
50853,20210710123017,10.8,1007.7,41,57,7.6,0.3,10479.6
50854,20210710123017,17.4,1014.1,17,279,14.3,0.5,10010.4
50862,20210710123017,23.7,1021.7,9,135,7.6,1.2,10407.5
50873,20210710123017,5.6,1003.0,7,105,7.4,1.1,10010.8
50877,20210710123017,27.6,1007.5,43,238,4.2,1.4,10421.6
50888,20210710123017,22.4,1017.7,20,162,6.8,0.4,10239.4
50950,20210710123017,21.6,1023.3,49,19,14.6,1.2,10209.4
50953,20210710123017,32.0,1021.6,72,223,5.7,0.6,10337.3
50955,20210710123017,23.3,1006.5,49,131,6.4,0.2,10086.5
50963,20210710123017,12.8,1017.6,98,278,9.3,0.1,10369.5
50968,20210710123017,6.0,1018.1,95,148,1.4,1.4,10104.6
50973,20210710123017,32.7,1017.1,75,8,5.3,1.4,10086.1
50978,20210710123017,0.3,1019.6,33,353,14.1,0.8,10125.6
50983,20210710123017,7.2,1010.7,48,207,14.9,0.8,10474.5
54094,20210710123017,25.8,1005.7,78,165,11.6,1.5,10210.5
54096,20210710123017,10.5,1006.2,33,126,6.9,1.1,10077.9
57251,20210710123017,16.8,1021.7,78,127,8.9,1.3,10358.8
57256,20210710123017,29.4,1010.2,98,60,1.5,1.2,10214.0
57259,20210710123017,3.8,1016.5,57,17,5.2,0.6,10020.4
57265,20210710123017,34.1,1018.1,52,194,7.5,0.8,10295.4
57278,20210710123017,32.2,1001.9,87,41,0.4,0.3,10119.5
57279,20210710123017,34.2,1022.5,41,195,6.7,1.4,10249.5
57355,20210710123017,23.5,1018.6,28,28,12.5,1.2,10080.9
57358,20210710123017,26.3,1016.2,25,91,7.9,0.4,10331.8
57359,20210710123017,23.9,1006.0,58,343,10.9,1.1,10121.5
57363,20210710123017,18.2,1009.4,85,108,13.1,0.1,10290.5
57378,20210710123017,28.5,1023.9,4,302,5.5,1.1,10261.8
57381,20210710123017,17.2,1024.7,94,343,9.1,0.5,10275.9
57395,20210710123017,21.8,1020.1,72,347,0.9,0.4,10258.7
57399,20210710123017,15.4,1019.1,8,343,7.9,0.4,10289.0
57439,20210710123017,33.4,1022.9,28,131,4.2,0.2,10461.1
57445,20210710123017,17.5,1004.5,30,30,8.8,0.6,10462.4
57447,20210710123017,18.8,1005.9,8,110,8.7,0.6,10169.3
57458,20210710123017,11.8,1005.8,61,327,12.9,0.0,10059.8
57461,20210710123017,17.3,1014.8,43,172,13.5,0.5,10171.9
57476,20210710123017,11.4,1002.3,30,26,7.5,1.4,10274.8
57482,20210710123017,6.1,1005.2,51,223,2.4,1.4,10422.1
57483,20210710123017,32.8,1002.0,23,311,14.5,1.1,10024.9
57493,20210710123017,32.6,1004.3,82,175,6.7,1.5,10014.7
57494,20210710123017,34.9,1014.8,96,101,5.3,0.4,10237.4
57545,20210710123017,5.0,1000.3,65,74,11.9,1.5,10443.4
57573,20210710123017,31.8,1025.3,83,140,6.3,0.4,10433.5
57581,20210710123017,34.1,1003.1,55,137,4.6,0.7,10088.2
57583,20210710123017,2.9,1008.6,85,97,1.2,0.7,10279.1
57595,20210710123017,25.3,1001.1,59,6,9.2,0.6,10053.1
58402,20210710123017,12.3,1011.7,30,61,6.6,0.7,10346.0
58407,20210710123017,12.1,1020.4,99,300,1.3,0.0,10058.1
58500,20210710123017,20.1,1010.4,3,23,0.4,0.2,10457.7
57554,20210710123017,12.0,1012.1,44,247,7.2,1.3,10140.0
57562,20210710123017,28.2,1002.0,79,241,1.9,0.7,10493.1
57574,20210710123017,1.2,1019.1,17,320,14.3,0.6,10394.1
57584,20210710123017,20.7,1015.1,91,156,1.1,0.8,10361.9
57642,20210710123017,25.9,1025.0,38,46,14.9,0.4,10149.6
57649,20210710123017,10.8,1001.8,60,10,1.4,0.1,10468.8
57655,20210710123017,21.4,1002.4,15,163,1.9,1.0,10340.8
57662,20210710123017,7.6,1011.3,57,41,6.6,0.2,10470.1
57669,20210710123017,5.6,1001.0,34,196,2.6,1.4,10416.7
57671,20210710123017,6.2,1014.7,9,350,8.7,1.1,10431.5
57673,20210710123017,16.1,1007.6,13,186,10.7,0.6,10023.4
57679,20210710123017,13.9,1012.9,6,63,5.8,0.1,10434.7
57682,20210710123017,8.8,1009.9,6,313,10.5,1.5,10228.9
57687,20210710123017,5.6,1007.7,37,208,6.4,0.1,10104.8
57745,20210710123017,29.6,1025.2,53,176,7.7,1.2,10140.7
57749,20210710123017,18.4,1005.1,58,242,5.4,0.2,10066.2
57752,20210710123017,1.6,1003.6,74,48,3.9,1.5,10246.2
57758,20210710123017,4.0,1011.0,95,238,3.5,0.7,10315.9
57761,20210710123017,32.0,1002.4,99,265,9.4,0.6,10034.6
57766,20210710123017,22.8,1016.2,58,347,1.1,1.4,10224.3
57774,20210710123017,27.3,1011.2,28,71,0.8,0.1,10215.0
57776,20210710123017,17.1,1012.8,13,65,10.4,0.7,10296.8
57779,20210710123017,5.3,1004.6,63,13,2.0,1.2,10495.3
57780,20210710123017,30.6,1009.8,14,128,13.1,0.6,10006.4
57841,20210710123017,14.9,1006.8,18,252,6.4,0.9,10194.9
57845,20210710123017,8.9,1018.6,16,53,3.2,0.3,10158.6
57853,20210710123017,5.9,1017.0,46,49,8.0,0.4,10280.2
57857,20210710123017,1.6,1003.2,75,177,13.9,0.7,10096.2
57860,20210710123017,24.9,1010.9,53,74,14.5,1.4,10311.4
57866,20210710123017,34.2,1023.1,23,206,6.9,1.3,10062.3
57872,20210710123017,28.4,1014.4,34,251,5.5,0.7,10268.5
57874,20210710123017,23.1,1004.3,96,138,1.5,0.9,10026.1
57889,20210710123017,5.2,1019.2,61,326,6.9,0.0,10376.8
57965,20210710123017,14.5,1012.6,72,108,0.5,0.9,10212.9
57972,20210710123017,28.8,1015.0,79,129,4.9,1.5,10070.4
57974,20210710123017,33.3,1000.6,94,13,3.5,0.4,10053.5
50936,20210710123017,4.3,1001.4,87,219,12.2,1.4,10373.9
50945,20210710123017,24.3,1025.5,32,226,5.1,1.0,10471.2
50948,20210710123017,16.3,1018.0,2,145,13.0,0.7,10252.2
50949,20210710123017,14.9,1016.6,88,147,8.9,0.8,10094.4
54041,20210710123017,16.9,1001.3,13,219,13.5,0.3,10269.3
54049,20210710123017,16.5,1011.3,30,21,1.4,0.4,10349.8
54063,20210710123017,14.7,1012.6,47,137,1.2,1.5,10048.4
54064,20210710123017,9.5,1000.6,30,134,7.5,0.5,10154.8
54142,20210710123017,10.4,1015.7,44,280,12.4,1.1,10391.4
54157,20210710123017,22.7,1006.2,12,231,6.0,0.4,10253.0
54161,20210710123017,34.1,1004.0,85,342,6.6,0.3,10449.4
54165,20210710123017,12.1,1003.4,87,214,11.1,1.5,10385.5
54171,20210710123017,9.6,1008.4,11,200,14.0,0.1,10063.3
54181,20210710123017,3.1,1001.3,13,178,2.3,0.7,10077.3
54186,20210710123017,31.7,1018.7,26,180,7.1,1.0,10341.5
54195,20210710123017,30.9,1004.5,27,59,7.3,0.4,10022.8
54260,20210710123017,18.1,1019.5,42,302,6.6,0.4,10088.6
54263,20210710123017,20.9,1002.1,16,222,12.4,0.3,10492.2
54266,20210710123017,28.9,1002.7,6,73,12.2,1.5,10156.4
54273,20210710123017,23.9,1018.5,49,332,9.0,1.0,10060.5
54276,20210710123017,34.3,1009.4,97,190,1.7,1.3,10236.8
54284,20210710123017,1.8,1009.7,100,243,5.3,0.2,10414.8
54285,20210710123017,25.6,1006.9,23,167,4.8,1.2,10142.4
54286,20210710123017,21.9,1020.3,59,305,6.0,0.6,10072.8
54292,20210710123017,7.2,1009.6,53,215,2.0,1.2,10347.8
54363,20210710123017,25.5,1015.3,43,345,13.3,0.5,10058.1
54374,20210710123017,14.2,1003.9,40,227,5.0,0.9,10317.7
54377,20210710123017,28.5,1006.9,61,180,0.4,1.0,10191.1
54386,20210710123017,29.2,1003.3,39,326,1.1,0.6,10407.3
58026,20210710123017,22.2,1006.6,100,144,8.3,0.5,10419.8
58027,20210710123017,29.4,1025.0,23,184,4.1,1.3,10199.7
58038,20210710123017,24.9,1002.3,72,3,11.8,1.1,10178.6
58040,20210710123017,15.3,1010.1,5,209,12.8,1.4,10461.7
58047,20210710123017,34.1,1013.2,91,104,12.8,0.9,10266.1
58130,20210710123017,26.5,1019.1,2,0,7.1,0.8,10164.9
58135,20210710123017,13.2,1002.1,61,129,6.6,1.1,10226.6
58138,20210710123017,8.0,1010.2,72,150,1.8,0.7,10366.9
58141,20210710123017,30.3,1024.5,60,210,5.5,0.5,10335.9
58143,20210710123017,15.7,1003.1,67,168,13.0,1.2,10062.2
58150,20210710123017,10.6,1022.8,18,58,8.7,1.3,10272.9
58158,20210710123017,5.3,1016.9,84,23,2.9,0.2,10386.4
58238,20210710123017,0.0,1005.7,57,358,5.0,0.4,10262.0
58241,20210710123017,8.2,1004.1,56,174,6.4,0.5,10303.7
58251,20210710123017,22.8,1022.5,76,110,3.9,0.8,10162.6
58252,20210710123017,25.4,1010.2,49,197,13.7,1.1,10199.6
58255,20210710123017,27.5,1011.0,86,258,2.1,0.5,10133.0
58259,20210710123017,5.8,1010.5,5,221,8.3,1.1,10116.1
58265,20210710123017,18.6,1001.7,72,154,7.8,1.0,10347.1
58343,20210710123017,25.1,1013.1,65,199,11.7,1.2,10368.7
58345,20210710123017,34.1,1016.8,69,22,8.8,0.9,10412.4
58354,20210710123017,10.4,1025.4,9,315,11.0,0.9,10165.0
58356,20210710123017,1.0,1019.6,46,302,1.3,0.0,10302.1
58358,20210710123017,26.0,1023.4,33,232,10.9,0.9,10117.9
57598,20210710123017,1.3,1013.3,52,262,11.3,0.3,10211.3
57696,20210710123017,14.1,1010.8,50,273,12.0,1.4,10440.5
57789,20210710123017,24.6,1015.1,18,85,10.3,1.0,10423.4
57793,20210710123017,34.0,1018.6,57,321,0.1,0.5,10044.6
57799,20210710123017,27.2,1015.8,41,329,5.5,0.3,10314.7
57894,20210710123017,3.7,1000.6,29,212,8.8,0.2,10302.0
57896,20210710123017,8.0,1006.4,39,183,6.5,1.5,10350.2
57993,20210710123017,11.8,1023.4,89,179,10.6,1.3,10418.8
58506,20210710123017,3.0,1017.8,30,292,3.2,0.5,10066.3
