站点代码，数据时间，气象，气压，相对湿度，风向，风俗，降雨量，能见度
59116,20210710123016,10.7,1024.3,90,261,11.3,0.0,10139.8
59117,20210710123016,23.8,1006.6,28,269,0.6,0.6,10310.2
59271,20210710123016,24.6,1024.9,33,227,10.4,1.2,10450.6
59278,20210710123016,14.1,1024.8,68,137,0.0,0.4,10409.1
59280,20210710123016,23.9,1003.4,80,209,9.9,1.2,10122.6
59287,20210710123016,9.4,1017.3,27,258,1.5,0.2,10495.0
59289,20210710123016,13.8,1007.2,55,292,12.5,0.2,10084.1
59293,20210710123016,20.3,1006.2,61,261,4.8,1.1,10076.5
59294,20210710123016,14.5,1001.5,22,312,10.9,0.0,10188.3
59298,20210710123016,14.1,1002.9,84,46,3.2,1.4,10199.6
59303,20210710123016,17.7,1017.6,5,52,12.6,0.3,10403.4
59304,20210710123016,24.4,1018.1,56,204,13.2,1.5,10115.9
59306,20210710123016,0.1,1009.0,9,273,2.1,0.2,10063.6
59310,20210710123016,9.1,1014.6,60,241,10.7,0.2,10312.6
59316,20210710123016,22.6,1020.8,45,50,12.4,0.8,10121.2
59317,20210710123016,1.2,1023.5,87,67,11.3,1.3,10261.2
59324,20210710123016,2.9,1004.4,1,199,5.6,0.9,10479.2
59456,20210710123016,35.0,1007.5,31,298,12.5,0.5,10036.9
59462,20210710123016,19.2,1010.3,72,94,14.4,1.1,10099.7
59478,20210710123016,23.0,1006.7,80,233,8.1,0.6,10258.7
59485,20210710123016,0.2,1019.5,28,101,7.2,1.2,10334.5
59488,20210710123016,4.8,1021.3,86,318,8.2,0.7,10285.2
59493,20210710123016,12.7,1009.2,20,274,9.3,1.4,10238.9
59501,20210710123016,25.6,1015.3,39,100,13.1,0.1,10287.5
59658,20210710123016,15.5,1005.5,19,308,4.9,1.3,10203.3
59663,20210710123016,9.4,1008.9,74,241,1.8,0.2,10073.7
59664,20210710123016,8.3,1012.1,32,292,13.3,0.3,10064.2
59673,20210710123016,13.8,1006.5,32,268,10.7,0.1,10419.9
59754,20210710123016,2.2,1021.1,67,292,12.6,0.8,10317.2
57947,20210710123016,32.5,1018.1,66,48,10.9,0.6,10153.0
57957,20210710123016,0.8,1024.9,66,92,2.6,0.1,10309.4
57958,20210710123016,29.3,1022.8,55,33,4.7,0.6,10190.1
59021,20210710123016,10.3,1007.1,95,24,9.8,1.2,10281.5
59023,20210710123016,9.6,1022.8,61,122,2.7,1.3,10007.9
59027,20210710123016,27.5,1006.8,6,158,1.7,0.6,10046.0
59037,20210710123016,27.8,1008.7,47,119,11.9,0.8,10347.7
59046,20210710123016,0.2,1001.4,19,193,0.0,1.2,10357.5
59058,20210710123016,25.1,1024.8,67,165,2.0,0.3,10388.6
59065,20210710123016,7.2,1017.6,84,78,7.2,0.8,10290.4
59209,20210710123016,31.5,1020.6,11,297,2.8,0.0,10175.5
59211,20210710123016,13.3,1018.4,54,178,5.3,1.5,10110.1
59218,20210710123016,15.5,1001.1,63,53,11.1,0.4,10206.8
59228,20210710123016,6.9,1013.5,12,132,11.6,1.4,10118.0
59242,20210710123016,25.8,1000.6,31,142,9.4,1.2,10350.0
59254,20210710123016,20.4,1017.2,20,284,6.1,0.8,10205.5
59265,20210710123016,8.5,1019.9,87,249,3.2,0.0,10484.8
59417,20210710123016,11.4,1008.5,6,228,4.0,1.2,10491.9
59431,20210710123016,11.5,1015.4,36,201,4.6,0.2,10422.8
59446,20210710123016,1.9,1022.2,55,7,6.3,0.5,10277.9
59453,20210710123016,8.9,1019.0,39,12,4.7,1.2,10202.0
59626,20210710123016,0.9,1017.3,88,357,5.8,0.5,10283.4
59631,20210710123016,14.7,1001.7,72,171,2.6,0.6,10012.3
59632,20210710123016,14.5,1008.8,96,137,14.1,0.1,10461.6
59644,20210710123016,11.5,1016.6,33,42,12.8,0.6,10466.8
59647,20210710123016,16.1,1001.9,88,330,7.6,1.4,10478.3
56691,20210710123016,11.4,1016.3,98,216,8.5,1.2,10124.5
56693,20210710123016,25.2,1016.3,60,197,0.9,1.0,10265.2
56792,20210710123016,1.6,1007.5,97,68,8.6,1.2,10007.4
56793,20210710123016,20.6,1013.1,17,104,5.2,0.7,10081.5
57606,20210710123016,24.6,1002.2,95,216,10.3,0.3,10375.4
57614,20210710123016,24.5,1012.8,53,351,14.7,0.3,10450.6
57625,20210710123016,31.3,1017.4,49,321,2.9,1.2,10376.5
57647,20210710123016,23.3,1004.0,65,186,2.5,0.0,10214.1
57707,20210710123016,3.3,1000.8,38,151,2.0,0.7,10140.9
57710,20210710123016,30.0,1005.8,85,94,14.2,0.4,10461.6
57712,20210710123016,6.2,1019.9,59,340,2.3,1.4,10058.3
57718,20210710123016,32.9,1001.0,35,2,7.5,1.4,10466.7
57722,20210710123016,34.1,1022.3,92,184,6.7,0.4,10100.4
57729,20210710123016,26.1,1002.7,76,172,4.1,1.5,10464.7
57731,20210710123016,0.5,1013.1,49,157,5.2,1.0,10473.6
57741,20210710123016,25.9,1007.3,91,271,1.5,0.9,10040.8
57803,20210710123016,3.0,1007.1,15,93,5.6,0.5,10305.3
57805,20210710123016,22.8,1010.5,25,82,9.8,0.3,10487.9
57806,20210710123016,11.6,1011.4,58,337,11.3,0.9,10365.7
57816,20210710123016,28.6,1002.0,85,32,7.9,0.7,10235.3
57825,20210710123016,1.3,1019.2,29,87,2.7,1.4,10197.5
57827,20210710123016,1.2,1003.5,62,139,13.6,1.3,10491.5
57832,20210710123016,0.4,1000.1,2,58,10.3,1.4,10137.1
57839,20210710123016,31.9,1015.2,15,353,3.0,1.1,10188.8
57840,20210710123016,9.4,1009.8,1,233,7.8,0.0,10036.6
57902,20210710123016,28.6,1011.1,25,271,12.8,1.3,10238.6
57906,20210710123016,7.7,1001.1,78,295,6.2,1.4,10194.9
57907,20210710123016,33.0,1010.8,94,352,5.4,0.7,10018.1
57910,20210710123016,13.9,1000.2,95,305,3.4,0.2,10263.1
57912,20210710123016,19.1,1016.3,44,224,10.4,0.0,10356.5
57916,20210710123016,14.0,1015.7,71,91,12.8,1.1,10114.0
57922,20210710123016,8.6,1015.3,93,100,6.8,0.9,10169.8
57926,20210710123016,7.5,1014.5,63,251,0.5,0.8,10022.9
57932,20210710123016,5.9,1025.1,8,158,8.0,1.1,10232.9
59758,20210710123016,18.8,1005.9,51,92,12.6,0.0,10067.9
59838,20210710123016,31.5,1007.6,84,309,4.7,0.7,10182.5
59845,20210710123016,25.3,1001.7,55,230,1.2,0.4,10382.1
59849,20210710123016,32.0,1002.8,10,109,7.5,1.3,10149.9
59855,20210710123016,1.2,1008.8,3,45,4.5,0.0,10355.8
59948,20210710123016,17.1,1022.5,95,268,9.7,1.3,10192.5
59954,20210710123016,24.3,1024.4,88,342,12.3,0.1,10061.2
59981,20210710123016,27.3,1006.9,58,205,8.4,1.0,10144.0
53399,20210710123016,10.3,1021.5,87,231,6.1,0.1,10480.0
53593,20210710123016,25.1,1016.1,87,270,12.0,0.0,10226.1
53698,20210710123016,5.5,1025.3,41,234,1.8,0.8,10016.0
53798,20210710123016,3.9,1021.7,33,239,3.3,0.9,10247.8
54308,20210710123016,3.0,1003.5,51,50,9.9,1.3,10382.7
54311,20210710123016,11.0,1020.6,19,101,7.1,1.2,10332.4
54401,20210710123016,19.6,1004.5,14,33,4.8,0.2,10375.9
54405,20210710123016,16.0,1005.8,8,252,5.9,0.7,10125.0
54423,20210710123016,10.1,1004.8,28,291,4.4,0.5,10472.3
54429,20210710123016,14.7,1024.2,96,129,14.2,0.5,10357.5
54436,20210710123016,17.3,1016.2,86,90,1.1,0.7,10258.9
54449,20210710123016,21.5,1004.1,4,230,14.3,1.0,10393.5
54518,20210710123016,19.9,1003.4,86,137,3.6,1.2,10023.4
54534,20210710123016,10.8,1019.3,55,237,0.8,0.2,10488.8
54535,20210710123016,10.0,1011.9,70,228,3.7,0.7,10365.5
54539,20210710123016,22.9,1001.4,55,2,6.5,0.1,10177.4
54602,20210710123016,17.8,1025.1,87,312,7.3,1.5,10312.9
54606,20210710123016,24.0,1001.1,75,294,2.8,0.0,10372.2
54618,20210710123016,5.4,1000.2,12,29,9.8,0.0,10377.0
54624,20210710123016,34.3,1016.7,41,348,9.5,1.0,10264.2
54705,20210710123016,27.1,1015.5,95,150,2.6,0.8,10098.2
53898,20210710123016,7.1,1011.9,97,284,4.0,0.6,10486.0
53986,20210710123016,23.9,1013.5,35,247,8.1,0.1,10425.4
57051,20210710123016,7.5,1001.8,6,239,6.7,1.3,10118.8
57067,20210710123016,34.6,1016.7,10,75,14.6,0.7,10191.2
57071,20210710123016,30.8,1006.3,82,197,9.2,0.9,10247.6
57077,20210710123016,18.0,1004.8,4,102,4.9,0.2,10028.7
57083,20210710123016,25.6,1024.3,58,204,11.7,0.7,10057.5
57084,20210710123016,28.2,1005.2,95,302,0.2,1.5,10369.2
57089,20210710123016,1.1,1003.8,24,103,4.7,0.4,10334.6
57091,20210710123016,7.0,1017.4,46,203,3.2,0.1,10129.3
57156,20210710123016,18.1,1008.3,40,165,12.6,0.8,10040.2
57178,20210710123016,14.6,1019.1,65,203,7.4,0.2,10461.8
57181,20210710123016,16.0,1006.5,15,126,12.5,1.4,10443.1
57193,20210710123016,24.7,1001.8,55,63,8.0,0.0,10029.6
57285,20210710123016,32.0,1019.3,65,267,9.0,0.3,10163.0
57290,20210710123016,7.0,1013.9,43,54,6.5,0.7,10114.6
57297,20210710123016,1.6,1024.9,87,327,3.1,1.3,10058.9
58005,20210710123016,14.4,1021.9,48,111,13.7,1.4,10379.2
58111,20210710123016,3.3,1023.8,82,164,0.7,0.5,10120.6
58208,20210710123016,28.4,1023.2,46,109,10.5,1.1,10334.2
50136,20210710123016,15.0,1019.4,86,173,11.4,0.0,10089.9
50246,20210710123016,14.3,1001.3,79,105,11.8,1.3,10297.7
50247,20210710123016,29.2,1005.9,84,307,13.9,0.0,10483.4
50349,20210710123016,19.2,1014.9,45,107,6.7,0.9,10361.3
50353,20210710123016,32.9,1013.2,6,327,7.9,0.2,10170.4
50442,20210710123016,29.5,1008.2,46,202,14.1,0.3,10344.3
50468,20210710123016,28.7,1017.6,89,229,13.4,1.1,10195.3
50557,20210710123016,13.8,1023.5,61,142,10.6,0.0,10455.5
50564,20210710123016,33.0,1015.3,91,261,8.0,1.5,10192.7
50656,20210710123016,16.2,1017.8,14,104,0.4,0.2,10263.7
50658,20210710123016,16.8,1019.7,98,59,8.3,0.1,10354.1
50674,20210710123016,26.2,1014.0,30,183,10.1,0.9,10393.5
50739,20210710123016,18.7,1015.4,39,4,14.7,0.1,10237.8
50742,20210710123016,14.0,1024.0,87,86,1.8,0.7,10364.9
50745,20210710123016,28.4,1020.1,89,11,14.2,0.6,10261.5
50756,20210710123016,24.5,1000.7,64,165,13.6,0.8,10074.7
50758,20210710123016,21.9,1019.3,6,99,3.5,0.0,10230.2
50774,20210710123016,17.1,1009.7,22,192,10.9,0.8,10366.6
50778,20210710123016,25.4,1003.1,42,331,2.3,0.6,10384.4
50788,20210710123016,32.5,1017.2,57,75,4.1,1.1,10227.8
50844,20210710123016,21.6,1019.5,82,227,0.5,1.5,10302.9
50853,20210710123016,34.9,1004.7,2,95,6.6,0.7,10395.4
50854,20210710123016,14.9,1012.7,40,205,9.8,1.2,10251.6
50862,20210710123016,25.1,1021.0,83,271,3.0,0.3,10285.2
50873,20210710123016,6.1,1007.8,32,113,13.0,0.9,10176.2
50877,20210710123016,23.1,1002.4,39,47,14.3,0.0,10327.5
50888,20210710123016,16.8,1015.1,44,128,10.2,1.4,10073.0
50950,20210710123016,33.3,1018.6,3,268,2.7,0.5,10151.2
50953,20210710123016,30.4,1013.6,10,293,3.8,0.1,10085.8
50955,20210710123016,21.1,1004.2,60,287,1.2,0.6,10446.0
50963,20210710123016,15.6,1002.2,91,288,10.9,0.5,10193.4
50968,20210710123016,3.8,1005.1,51,335,13.3,0.5,10218.8
50973,20210710123016,32.9,1018.6,67,22,6.6,0.4,10367.3
50978,20210710123016,0.0,1018.1,47,257,2.9,1.4,10302.3
50983,20210710123016,7.2,1016.4,24,210,0.2,0.5,10267.3
54094,20210710123016,16.2,1010.6,75,74,1.9,0.9,10050.0
54096,20210710123016,29.8,1011.0,38,357,2.2,0.3,10182.3
57251,20210710123016,3.7,1023.1,52,154,5.4,0.9,10306.1
57256,20210710123016,9.5,1019.9,61,356,1.7,1.1,10057.0
57259,20210710123016,28.1,1020.9,97,92,5.1,0.3,10191.9
57265,20210710123016,15.9,1006.0,53,268,3.4,1.3,10344.6
57278,20210710123016,20.0,1024.0,90,316,8.0,0.4,10258.6
57279,20210710123016,28.2,1001.3,67,0,0.1,0.6,10457.5
57355,20210710123016,14.5,1019.3,80,22,11.4,0.3,10128.5
57358,20210710123016,24.8,1015.0,86,191,10.4,0.1,10066.9
57359,20210710123016,19.2,1017.4,69,246,12.6,0.9,10376.4
57363,20210710123016,4.2,1017.3,38,235,9.3,1.1,10368.0
57378,20210710123016,29.0,1020.9,68,336,14.8,1.0,10250.0
57381,20210710123016,34.2,1009.4,38,203,2.6,0.2,10414.2
57395,20210710123016,34.7,1021.1,46,51,4.1,0.9,10341.2
57399,20210710123016,27.3,1013.1,65,350,12.6,0.5,10107.5
57439,20210710123016,23.7,1024.0,45,275,14.1,0.3,10303.1
57445,20210710123016,19.8,1025.4,95,297,8.6,1.1,10057.0
57447,20210710123016,33.7,1012.5,19,295,11.6,1.1,10193.4
57458,20210710123016,23.9,1019.6,38,241,10.5,0.9,10235.8
57461,20210710123016,20.8,1011.1,89,83,11.1,0.4,10326.1
57476,20210710123016,14.0,1003.9,56,309,5.9,1.3,10089.2
57482,20210710123016,20.2,1008.9,51,18,13.6,0.0,10372.1
57483,20210710123016,17.5,1001.1,21,304,11.7,0.1,10299.6
57493,20210710123016,17.6,1005.9,57,87,1.6,0.8,10224.6
57494,20210710123016,10.7,1022.0,82,146,8.0,1.2,10146.3
57545,20210710123016,24.4,1017.0,94,195,6.9,0.7,10392.2
57573,20210710123016,7.4,1007.1,99,240,5.2,1.1,10066.5
57581,20210710123016,26.7,1022.0,23,137,9.3,0.3,10377.9
57583,20210710123016,33.4,1020.3,67,251,6.0,1.2,10122.5
57595,20210710123016,12.6,1013.6,14,53,12.8,0.2,10027.5
58402,20210710123016,20.7,1001.0,66,327,2.1,0.4,10288.7
58407,20210710123016,13.7,1001.5,45,206,1.9,1.1,10169.0
58500,20210710123016,6.3,1006.2,100,244,7.7,0.1,10195.6
57554,20210710123016,32.4,1001.3,46,261,0.6,1.0,10240.0
57562,20210710123016,5.4,1006.0,36,46,7.2,0.1,10356.5
57574,20210710123016,26.2,1002.1,13,100,10.8,0.5,10107.8
57584,20210710123016,12.5,1001.6,14,314,7.8,0.8,10049.4
57642,20210710123016,6.5,1007.3,87,217,9.7,1.1,10072.4
57649,20210710123016,29.3,1000.5,46,93,6.0,1.3,10469.3
57655,20210710123016,18.1,1025.4,25,0,0.7,1.3,10329.6
57662,20210710123016,25.9,1000.2,71,294,12.8,1.5,10394.9
57669,20210710123016,22.7,1003.9,13,263,7.7,0.6,10335.1
57671,20210710123016,30.4,1013.0,92,253,12.5,0.0,10156.7
57673,20210710123016,16.5,1001.3,59,354,0.9,1.4,10181.8
57679,20210710123016,11.5,1018.7,8,221,7.1,1.3,10061.9
57682,20210710123016,31.3,1014.1,70,7,6.2,0.5,10484.1
57687,20210710123016,23.9,1018.7,84,109,6.7,1.4,10142.1
57745,20210710123016,30.2,1014.3,82,62,8.6,1.1,10218.4
57749,20210710123016,32.1,1000.9,64,254,9.5,0.2,10145.2
57752,20210710123016,21.7,1007.9,77,178,11.8,1.3,10207.8
57758,20210710123016,18.7,1021.0,1,334,6.5,0.0,10194.7
57761,20210710123016,24.1,1022.2,99,48,12.7,0.3,10292.8
57766,20210710123016,0.5,1012.6,72,234,9.2,0.2,10084.8
57774,20210710123016,22.3,1011.6,29,143,1.3,1.2,10394.5
57776,20210710123016,9.0,1024.9,100,313,3.5,1.1,10137.0
57779,20210710123016,30.8,1002.7,84,196,5.0,0.2,10492.8
57780,20210710123016,28.9,1003.7,79,337,3.0,0.1,10037.0
57841,20210710123016,4.8,1003.5,93,1,14.9,0.0,10381.9
57845,20210710123016,4.9,1012.5,39,355,13.2,1.3,10165.9
57853,20210710123016,8.7,1002.4,100,51,8.0,1.5,10355.0
57857,20210710123016,17.0,1011.3,24,261,7.8,0.5,10158.9
57860,20210710123016,7.2,1002.3,23,102,4.8,0.6,10302.9
57866,20210710123016,25.9,1024.7,13,45,6.2,0.2,10195.4
57872,20210710123016,33.0,1015.9,73,84,8.3,0.7,10203.8
57874,20210710123016,34.3,1000.6,47,225,7.3,0.9,10046.4
57889,20210710123016,25.1,1006.3,19,312,8.4,0.0,10446.2
57965,20210710123016,12.4,1016.7,43,194,14.2,0.6,10431.9
57972,20210710123016,10.9,1007.2,12,52,4.7,1.1,10134.1
57974,20210710123016,26.9,1011.5,57,106,1.5,0.7,10147.2
50936,20210710123016,15.8,1011.2,52,31,10.3,0.9,10316.3
50945,20210710123016,14.6,1023.3,51,334,7.0,0.5,10348.7
50948,20210710123016,14.9,1005.9,61,40,10.4,1.5,10061.5
50949,20210710123016,12.2,1007.5,95,274,6.6,0.6,10382.3
54041,20210710123016,13.8,1020.5,26,312,13.4,1.2,10146.5
54049,20210710123016,13.5,1014.9,20,19,11.4,0.5,10188.6
54063,20210710123016,17.0,1023.4,14,29,6.4,0.9,10332.8
54064,20210710123016,24.9,1007.3,96,333,10.6,0.1,10478.7
54142,20210710123016,24.5,1011.9,42,57,4.9,1.4,10055.3
54157,20210710123016,23.7,1012.2,46,352,4.9,0.8,10284.0
54161,20210710123016,7.6,1017.4,57,228,10.2,1.4,10065.1
54165,20210710123016,14.6,1011.9,21,168,14.8,0.3,10258.1
54171,20210710123016,5.9,1005.2,23,230,4.7,0.3,10084.9
54181,20210710123016,18.6,1006.5,71,331,3.1,1.1,10317.7
54186,20210710123016,0.8,1000.4,8,183,12.2,0.4,10404.3
54195,20210710123016,3.9,1016.2,95,337,8.7,0.6,10450.4
54260,20210710123016,14.9,1005.7,48,62,3.5,1.3,10443.7
54263,20210710123016,32.9,1022.4,66,201,1.7,0.7,10289.0
54266,20210710123016,28.9,1016.2,69,142,14.0,0.8,10350.1
54273,20210710123016,2.9,1022.0,23,283,13.4,0.0,10243.5
54276,20210710123016,19.2,1023.0,26,89,6.3,1.3,10222.3
54284,20210710123016,29.4,1015.4,82,164,7.9,1.0,10162.6
54285,20210710123016,2.5,1009.7,31,241,3.7,1.0,10485.0
54286,20210710123016,8.0,1005.0,62,154,2.4,1.5,10022.1
54292,20210710123016,11.0,1020.7,78,132,8.5,1.5,10420.3
54363,20210710123016,4.0,1012.4,50,80,2.2,1.0,10002.4
54374,20210710123016,6.6,1003.6,55,54,10.9,1.2,10231.7
54377,20210710123016,23.5,1010.3,39,99,6.7,0.4,10410.9
54386,20210710123016,5.0,1024.3,64,340,8.9,1.2,10040.9
58026,20210710123016,0.9,1015.5,79,165,12.3,0.3,10413.1
58027,20210710123016,24.9,1020.6,15,223,3.6,0.5,10244.9
58038,20210710123016,29.1,1006.5,13,337,4.4,1.1,10287.3
58040,20210710123016,11.5,1006.3,54,226,4.0,0.4,10388.4
58047,20210710123016,20.4,1011.3,92,86,0.6,0.5,10292.1
58130,20210710123016,20.0,1013.6,61,170,5.6,1.1,10275.5
58135,20210710123016,26.7,1012.8,44,313,0.1,0.3,10072.2
58138,20210710123016,24.4,1023.8,71,60,1.5,1.5,10388.0
58141,20210710123016,7.7,1016.4,25,117,10.5,1.1,10449.6
58143,20210710123016,2.2,1014.4,27,285,8.7,0.7,10309.2
58150,20210710123016,13.8,1000.2,14,160,5.8,0.8,10370.1
58158,20210710123016,32.1,1005.9,76,277,2.6,0.1,10147.8
58238,20210710123016,20.9,1014.5,88,239,11.9,0.4,10148.2
58241,20210710123016,34.2,1020.7,33,139,1.8,1.5,10061.1
58251,20210710123016,24.4,1005.4,13,112,1.2,0.1,10426.9
58252,20210710123016,11.2,1015.3,79,181,14.9,0.6,10352.6
58255,20210710123016,4.7,1013.5,13,110,7.6,0.4,10280.1
58259,20210710123016,20.4,1015.2,60,103,14.3,1.1,10163.8
58265,20210710123016,22.8,1005.8,49,40,10.2,1.2,10250.3
58343,20210710123016,24.3,1023.8,71,274,12.3,0.4,10339.1
58345,20210710123016,10.4,1005.8,12,259,0.6,1.5,10374.5
58354,20210710123016,7.3,1000.3,93,240,13.7,1.1,10066.4
58356,20210710123016,17.9,1019.8,67,74,14.9,0.6,10242.0
58358,20210710123016,12.5,1011.5,45,306,6.9,1.4,10130.1
57598,20210710123016,2.5,1022.6,73,157,1.9,0.7,10091.2
57696,20210710123016,15.8,1024.7,39,121,3.2,0.2,10350.5
57789,20210710123016,16.1,1023.7,46,113,8.0,0.3,10122.9
57793,20210710123016,21.1,1021.8,67,30,11.1,0.2,10100.9
57799,20210710123016,13.9,1016.0,2,326,14.3,0.9,10133.0
57894,20210710123016,15.4,1012.9,65,103,7.0,1.4,10461.0
57896,20210710123016,5.1,1022.5,47,264,12.0,1.1,10347.3
57993,20210710123016,13.2,1003.0,78,271,8.6,0.3,10351.9
58506,20210710123016,31.4,1002.2,15,91,3.6,1.1,10422.9
